"Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
113,"DR Howell, M Rehm","Unemployment compensation and high European unemployment: a reassessment with new benefit indicators",2009,"Oxford Review of Economic Policy","academic.oup.com","https://academic.oup.com/oxrep/article-abstract/25/1/60/360262","https://scholar.google.com/scholar?cites=4815502277956002678&as_sdt=2005&sciodt=0,5&hl=en",891,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,113,8.69,57,2,13,"… regressions on the OECD's gross replacement rate (GRR), … their months of UI [unemployment insurance] entitlement. Benefit … They find that the OECD's replacement rate and duration of …","https://scholarworks.umass.edu/cgi/viewcontent.cgi?article=1170&context=peri_workingpapers","https://scholar.google.com/scholar?q=related:duOm5M4Z1EIJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
83,"DS Hamermesh","Entitlement effects, unemployment insurance and employment decisions",1979,"Economic Inquiry","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1465-7295.1979.tb00532.x","https://scholar.google.com/scholar?cites=2806131804799647483&as_sdt=2005&sciodt=0,5&hl=en",63,"2022-08-15 21:28:05","","10.1111/j.1465-7295.1979.tb00532.x",NA,NA,NA,NA,NA,NA,83,1.93,83,1,43,"… For women in the second and third subsamples we use imputed 1970 earnings to impute a weekly benefit amount and potential duration based upon the statutory provisions in the state …","","https://scholar.google.com/scholar?q=related:-z4CSgJi8SYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
12,"DS Hamermesh","A note on income and substitution effects in search unemployment",1977,"The Economic Journal","JSTOR","https://www.jstor.org/stable/2232090","https://scholar.google.com/scholar?cites=3834341260833471836&as_sdt=2005&sciodt=0,5&hl=en",321,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,12,0.27,12,1,45,"… unemployment insurance benefit and a lump-sum redundancy payment, it is the only available study of income maintenance and unemployment duration … with a standard error of 0213.1 …","","https://scholar.google.com/scholar?q=related:XD2avw9RNjUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"DS Hwang","The Effects of Unemployment Benefits and Compulsory Severance Pay on Labor Market Participation and Unemployment Spell in Korea",2004,"Korea Labor Institute","","","https://scholar.google.com/scholar?cites=8239171540348479638&as_sdt=2005&sciodt=0,5&hl=en",807,"2022-08-15 21:28:05","CITATION","",NA,NA,NA,NA,NA,NA,1,0.06,1,1,18,"","","https://scholar.google.com/scholar?q=related:lqj66dxqV3IJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
9,"DS Lee, P Leung, CJ O'Leary, Z Pei…","Are sufficient statistics necessary? nonparametric measurement of deadweight loss from unemployment insurance",2021,"Journal of Labor …","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/711594","https://scholar.google.com/scholar?cites=3957139564466625762&as_sdt=2005&sciodt=0,5&hl=en",157,"2022-08-15 21:28:05","","10.1086/711594",NA,NA,NA,NA,NA,NA,9,9,2,5,1,"… weekly benefit amount. For the marginal dollar that is transferred to inframarginal UI claimants via an increase in the weekly benefit amount… of initial claim duration with respect to wba in …","https://www.nber.org/system/files/working_papers/w25574/w25574.pdf","https://scholar.google.com/scholar?q=related:4lyt0neV6jYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
86,"DT Mortensen","A structural model of unemployment insurance benefit effects on the incidence and duration of unemployment",1990,"Advances in the Theory and Measurement of …","Springer","https://link.springer.com/chapter/10.1007/978-1-349-10688-2_3","https://scholar.google.com/scholar?cites=2893853287754054889&as_sdt=2005&sciodt=0,5&hl=en",146,"2022-08-15 21:28:05","","10.1007/978-1-349-10688-2_3",NA,NA,NA,NA,NA,NA,86,2.69,86,1,32,"… The reported estimate of y is 0.129 with an estimated standard error of 0.057 for a subs ample of 246 'job losers on layoff' and 0.417 with an estimated standard error of 0.070 for a …","","https://scholar.google.com/scholar?q=related:6TytoDsIKSgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"DW Stevens","THE ASKING WAGE-DURATION OF UNEMPLOYMENT RELATION REVISITED.",1977,"Southern Economic Journal","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00384038&AN=4627065&h=6jSegoZk0GHQsubhQlsGe5jBqjjWckenVNqPmVrklxAfC8TC5eQHtJf5zfYkXl0xPKjeQ4CH21KzoXvq0eciTA%3D%3D&crl=c","",734,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,0,0,0,1,45,"… ) of the unemployment insurance beneﬁts that … weekly beneﬁt amount implies a lesser willingness or opportunity for this group to make downward adjustments in asking wages over time…","","https://scholar.google.com/scholar?q=related:e4NBDag1ub4J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
62,"E Bratberg, K Vaage","Spell durations with long unemployment insurance periods",2000,"Labour Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927537199000366","https://scholar.google.com/scholar?cites=11887548234870332139&as_sdt=2005&sciodt=0,5&hl=en",275,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,62,2.82,31,2,22,"… potential incentive effect of a fixed unemployment insurance period. We compare two large … the Norwegian unemployment insurance system, which makes the potential benefit duration …","","https://scholar.google.com/scholar?q=related:65rE_SIO-aQJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
35,"E Devos, S Rahman","Labor unemployment insurance and firm cash holdings",2018,"Journal of Corporate Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S0929119917303097","https://scholar.google.com/scholar?cites=5474422520729123382&as_sdt=2005&sciodt=0,5&hl=en",505,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,35,8.75,18,2,4,"… The level and duration of the UI benefit payments depends on workers' … base period. From each publication, we collect the maximum weekly benefit amount and the maximum duration a …","https://fardapaper.ir/mohavaha/uploads/2018/03/Fardapaper-Labor-unemployment-insurance-and-firm-cash-holdings.pdf","https://scholar.google.com/scholar?q=related:Njp1IkcO-UsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
96,"E Karni","Optimal unemployment insurance: A survey",1999,"Southern economic journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/j.2325-8012.1999.tb00259.x","https://scholar.google.com/scholar?cites=11792896036176234853&as_sdt=2005&sciodt=0,5&hl=en",567,"2022-08-15 21:28:05","","10.1002/j.2325-8012.1999.tb00259.x",NA,NA,NA,NA,NA,NA,96,4.17,96,1,23,"… Unemployment insurance improves the allocation of risk bearing at the cost of reduced incen… Insured employees are entitled to VI benefits at a constant replacement rate, b. per period; …","https://www.academia.edu/download/30908343/oui.pdf","https://scholar.google.com/scholar?q=related:ZYllpXbIqKMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
57,"E Kuka","Quantifying the benefits of social insurance: unemployment insurance and health",2020,"Review of Economics and Statistics","direct.mit.edu","https://direct.mit.edu/rest/article-abstract/102/3/490/96788","https://scholar.google.com/scholar?cites=16798747861836545433&as_sdt=2005&sciodt=0,5&hl=en",409,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,57,28.5,57,1,2,"… the average simulated replacement rate in each state in 1993, the first year of my period of … While the average replacement rate for the 1993–2015 period is 41%, with an average real (…","https://www.nber.org/system/files/working_papers/w24766/w24766.pdf","https://scholar.google.com/scholar?q=related:mb0eQC0kIekJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
73,"E Moretti","Do wages compensate for risk of unemployment? Parametric and semiparametric evidence from seasonal jobs",2000,"Journal of Risk and Uncertainty","Springer","https://link.springer.com/article/10.1023/A:1007862603025","https://scholar.google.com/scholar?cites=1131413789597509563&as_sdt=2005&sciodt=0,5&hl=en",886,"2022-08-15 21:28:05","","10.1023/A:1007862603025",NA,NA,NA,NA,NA,NA,73,3.32,73,1,22,"… replacement rate is more than twice the typical replacement rate in the United States. … it to government provided unemployment insurance. Concluding remarks are found in Section 6. …","","https://scholar.google.com/scholar?q=related:uyfw3tiWsw8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"E Nyahoho","Limits to the social dumping argument: the case of unemployment insurance in the North American Free Trade Agreement",2007,"Journal of Economic & Social Policy","search.informit.org","https://search.informit.org/doi/pdf/10.3316/ielapa.200808550","",910,"2022-08-15 21:28:05","","10.3316/ielapa.200808550",NA,NA,NA,NA,NA,NA,0,0,0,1,15,"… period. Forty-two states use one of these methods-the most common being the 1.5 times HQW and from 26 to 40 times the weekly benefit amount (WBA). … the reference period ($3200 in …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.885.4442&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:Tc2WDv2s85gJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
52,"E Renahy, C Mitchell, A Molnar…","Connections between unemployment insurance, poverty and health: a systematic review",2018,"… European Journal of …","academic.oup.com","https://academic.oup.com/eurpub/article-abstract/28/2/269/4817423","https://scholar.google.com/scholar?cites=16398110308774837750&as_sdt=2005&sciodt=0,5&hl=en",140,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,52,13,13,4,4,"… duration (ie the time UI is available during unemployment) and waiting period (ie the time … In this study, UI generosity is an index defined by replacement rate, benefit duration and …","https://academic.oup.com/eurpub/article/28/2/269/4817423","https://scholar.google.com/scholar?q=related:9v0x5nHKkeMJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
23,"EJ Bird, PA Hagstrom","The wealth effects of income insurance",1999,"Review of Income and Wealth","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-4991.1999.tb00344.x","https://scholar.google.com/scholar?cites=2735221769237315143&as_sdt=2005&sciodt=0,5&hl=en",870,"2022-08-15 21:28:05","","10.1111/j.1475-4991.1999.tb00344.x",NA,NA,NA,NA,NA,NA,23,1,12,2,23,"… period, and who had no imputed asset data. Furthermore, since unemployment insurance … that the wealth elasticity of UI using the replacement rate method is - 0.075, roughly one-half …","","https://scholar.google.com/scholar?q=related:Rz5OEbV19SUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"EJ Levin, RE Wright","Unemployment insurance, moral hazard, and economic growth",2001,"International Advances in Economic Research","Springer","https://link.springer.com/article/10.1007/BF02295767","https://scholar.google.com/scholar?cites=13667569127508460624&as_sdt=2005&sciodt=0,5&hl=en",213,"2022-08-15 21:28:05","","10.1007/BF02295767",NA,NA,NA,NA,NA,NA,8,0.38,4,2,21,"… replacement rate for single workers 13 months into unemployment, indicating that the replacement rate changed markedly over the sample period. … in Germany over the 34-year period. …","https://www.researchgate.net/profile/Robert-Wright-33/publication/225334428_Unemployment_insurance_moral_hazard_and_economic_growth/links/55be393608ae092e96651008/Unemployment-insurance-moral-hazard-and-economic-growth.pdf","https://scholar.google.com/scholar?q=related:UMQ8JLX1rL0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
506,"EM Engen, J Gruber","Unemployment insurance and precautionary saving",2001,"Journal of monetary Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393201000514","https://scholar.google.com/scholar?cites=13396155283986636546&as_sdt=2005&sciodt=0,5&hl=en",79,"2022-08-15 21:28:05","","",NA,NA,NA,NA,NA,NA,506,24.1,253,2,21,"… and the limited time of eligibility for unemployment insurance, should … replacement rate by half, which represents a move from roughly the median to the 10th percentile replacement rate …","https://www.nber.org/system/files/working_papers/w5252/w5252.pdf","https://scholar.google.com/scholar?q=related:At_-QUG06LkJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
8,"ES Filiz","The effect of unemployment insurance generosity on unemployment duration and labor market transitions",2017,"Labour","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/labr.12104","https://scholar.google.com/scholar?cites=3942545129339300193&as_sdt=2005&sciodt=0,5&hl=en",168,"2022-08-15 21:28:05","","10.1111/labr.12104",NA,NA,NA,NA,NA,NA,8,1.6,8,1,5,"… This paper examines the impact of unemployment insurance (UI) benefit generosity on labor … I find that unemployment benefit duration is increased by approximately 0.07 weeks per …","","https://scholar.google.com/scholar?q=related:YSk3Gei7tjYJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
