Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"D Fackler, J Stegmaier, E Weigt","Does extended unemployment benefit duration ameliorate the negative employment effects of job loss?",2019,"Labour Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927537119300181","https://scholar.google.com/scholar?cites=9707483733145252302&as_sdt=2005&sciodt=0,5&hl=en",86,"2022-08-15 21:28:05","","","","",,,,,10,3.33,3,3,3,"… the effects of extended PBD on UI benefit duration and non-employment duration. We then … in Germany is covered by the unemployment insurance and eligible to receive unemployment …","https://www.iwh-halle.de/ueber-das-iwh/veranstaltungen/?tx_iwhsolr_main%5Bsearch_action%5D=searchNews&tx_iwhsolr_main%5BeventTypes%5D=&tx_iwhsolr_main%5Bpage%5D=19&cHash=fe4fb005e531dec3db592b150c5aca37","https://scholar.google.com/scholar?q=related:znEB2QXpt4YJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
4,"D Farrell, P Ganong, F Greig, P Noel","Recovering from Job Loss: The Role of Unemployment Insurance",2016,"JPMorgan Chase & Co …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2911310","https://scholar.google.com/scholar?cites=2055009356117635754&as_sdt=2005&sciodt=0,5&hl=en",502,"2022-08-15 21:28:05","","","","",,,,,4,0.67,1,4,6,"… The level and duration of unemployment insurance benefits also varies by state.These … offers uniquely low unemployment insurance benefits: the maximum benefit duration is tied to the …","","https://scholar.google.com/scholar?q=related:qvJ-GR_chBwJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
15,"D Gray","Employment insurance: what reform delivered",2004,"Backgrounder-CD Howe Institute","search.proquest.com","https://search.proquest.com/openview/cdfbd0d8f3fc65a60a2e0ece2f813e3d/1?pq-origsite=gscholar&cbl=26513","https://scholar.google.com/scholar?cites=7347858564600807647&as_sdt=2005&sciodt=0,5&hl=en",624,"2022-08-15 21:28:05","","","","",,,,,15,0.83,15,1,18,"… Parliament passed Bill C-12, replacing the unemployment insurance (UI) regime with the far-… , while the replacement rate would increase progressively with the length of the qualifying …","","https://scholar.google.com/scholar?q=related:38DXEm_W-GUJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
11,"D Grubb","Trends in unemployment insurance, related benefits and active labour market policies in Europe",2005,"… Seminar on Employment/Unemployment insurance …","","","https://scholar.google.com/scholar?cites=17260640199611239290&as_sdt=2005&sciodt=0,5&hl=en",640,"2022-08-15 21:28:05","CITATION","","","",,,,,11,0.65,11,1,17,"","","https://scholar.google.com/scholar?q=related:esunjc8ciu8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"D Kessler, D Hevenstone, L Vandecasteele…","Weathering the storm together: Does unemployment insurance help couples avoid divorce?",2022,"Journal of European …","arbor.bfh.ch","https://arbor.bfh.ch/17106","",562,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,4,1,"… This study examines whether unemployment insurance benefit … that reduced unemployment insurance maximum benefit duration. We … reductions in unemployment insurance generosity. …","",""
0,"D LEE, DRJ ALTONJI","UNEMPLOYMENT INSURANCE: Disincentive Effects on Job Search in the Great Recession",,"economics.yale.edu","","https://economics.yale.edu/sites/default/files/files/Undergraduate/Nominated%20Senior%20Essays/2015-16/Darien%20Lee%20-%20Senior%20Essay%202016.pdf","",552,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,2,,"… Third, the only aspect of unemployment insurance that appeared to influence job search time was the maximum WBA, which was statistically significant for the UI-eligible population at …","https://economics.yale.edu/sites/default/files/files/Undergraduate/Nominated%20Senior%20Essays/2015-16/Darien%20Lee%20-%20Senior%20Essay%202016.pdf","https://scholar.google.com/scholar?q=related:n4Q5h2uLoFEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"D Legal, ER Young","Unemployment Insurance with Consumer Bankruptcy",2020,"","helsinkigse.fi","https://www.helsinkigse.fi/wp-content/uploads/2020/09/LY-UIBK_062020.pdf","",404,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,2,2,"… The focus of the policy experiments in this paper is the replacement rate component of the UI … Table 6 also shows that the model implied unemployment duration elasticities with respect …","https://www.helsinkigse.fi/wp-content/uploads/2020/09/LY-UIBK_062020.pdf","https://scholar.google.com/scholar?q=related:wHgI9Rd_3VsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"D Legal-Cañisá","Unemployment Insurance with Consumer Bankruptcy",2019,"","economics.virginia.edu","https://economics.virginia.edu/sites/economics.virginia.edu/files/macro/Legal-Canisa.pdf","",605,"2022-08-15 21:28:05","PDF","","","",,,,,0,0.00,0,1,3,"… The focus of the policy experiments in this paper is the replacement rate component of the UI formula.… worker's earnings over a recent 52-week period to be replaced (up to a maximum …","https://economics.virginia.edu/sites/economics.virginia.edu/files/macro/Legal-Canisa.pdf","https://scholar.google.com/scholar?q=related:F4y6dmG8bn0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
65,"D Metcalf, SJ Nickell, N Floros","Still searching for an explanation of unemployment in interwar Britain",1982,"Journal of Political Economy","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/pdf/10.1086/261063","https://scholar.google.com/scholar?cites=8178883341946893697&as_sdt=2005&sciodt=0,5&hl=en",746,"2022-08-15 21:28:05","","10.1086/261063","","",,,,,65,1.63,22,3,40,"… for the interwar period. Postwar the numerator is unemployment insurance benefit per … be applied, during the postwar period the replacement rate must be reduced by 2.5 percent. …","","https://scholar.google.com/scholar?q=related:gbUa4BA7gXEJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
147,"D Oesch","What explains high unemployment among low-skilled workers? Evidence from 21 OECD countries",2010,"European Journal of Industrial Relations","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0959680109355307","https://scholar.google.com/scholar?cites=8625706010656000010&as_sdt=2005&sciodt=0,5&hl=en",549,"2022-08-15 21:28:05","","10.1177/0959680109355307","","",,,,,147,12.25,147,1,12,"… -White standard errors. All the regressions include a control variable for the time period (… we do not find a detrimental influence for unemployment insurance: states with comparatively …","https://archive-ouverte.unige.ch/unige:12904/ATTACHMENT01","https://scholar.google.com/scholar?q=related:CkgabuqptHcJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
2,"D Runner","Changes in unemployment insurance legislation in 1996",1997,"Monthly Lab. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/month120&section=9","https://scholar.google.com/scholar?cites=6785607507439215419&as_sdt=2005&sciodt=0,5&hl=en",379,"2022-08-15 21:28:05","","","","",,,,,2,0.08,2,1,25,"… weekly benefit amount. Following is a summary of some significant changes in State unemployment insurance laws … and one-half of the number of weeks in the base period in which …","","https://scholar.google.com/scholar?q=related:O2MjihNSK14J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
6,"D Runner","Changes in unemployment insurance legislation during 1990",1991,"Monthly Labor Review","JSTOR","https://www.jstor.org/stable/41843538","https://scholar.google.com/scholar?cites=12101184620163003341&as_sdt=2005&sciodt=0,5&hl=en",390,"2022-08-15 21:28:05","","","","",,,,,6,0.19,6,1,31,"… The maximum weekly benefit amount was increased from $200 to $225. For the period July 1 through December 1, 1990, an individual could have qualified for 10 weeks of benefits if …","https://www.bls.gov/opub/mlr/1991/01/art6full.pdf","https://scholar.google.com/scholar?q=related:zXM8FkwL8KcJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
5,"D Runner","Changes in unemployment insurance legislation during 1983",1984,"Monthly Labor Review","JSTOR","https://www.jstor.org/stable/41842218","https://scholar.google.com/scholar?cites=5180253006948916894&as_sdt=2005&sciodt=0,5&hl=en",449,"2022-08-15 21:28:05","","","","",,,,,5,0.13,5,1,38,"… duration disqualification for gross misconduct specifies that an individual must earn wages equal to at least 10 times the weekly benefit amount … weekly benefit amount or of base-period …","","https://scholar.google.com/scholar?q=related:nt7W5an040cJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"D Runner","Unemployment insurance laws: changes enacted during 1981",1982,"Monthly Labor Review","JSTOR","https://www.jstor.org/stable/41841749","https://scholar.google.com/scholar?cites=1752629648204927225&as_sdt=2005&sciodt=0,5&hl=en",460,"2022-08-15 21:28:05","","","","",,,,,3,0.08,3,1,40,"… eight times the weekly benefit amount, but benefit duration may not be reduced to less than 1 week. Also, until January 1, 1984, an individual who voluntarily left a base-period employer …","https://stats.bls.gov/opub/mlr/1982/02/art2full.pdf","https://scholar.google.com/scholar?q=related:-ZASFGGXUhgJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"D Runner","Legislative revisions of unemployment insurance in 1980",1981,"Monthly Lab. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/month104&section=10","https://scholar.google.com/scholar?cites=14948623018579688862&as_sdt=2005&sciodt=0,5&hl=en",468,"2022-08-15 21:28:05","","","","",,,,,1,0.02,1,1,41,"… Benefit duration changed from 14 to 28 weeks to 16 to 26 weeks depending on the … the weekly benefit amount, individuals who were paid 90 percent or more of their base period wages …","https://www.bls.gov/opub/mlr/1981/01/art5full.pdf","https://scholar.google.com/scholar?q=related:nn2rJ28tdM8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"D Runner","Changes in unemployment insurance legislation during 1988",1989,"Monthly Labor Review","JSTOR","https://www.jstor.org/stable/41843201","https://scholar.google.com/scholar?cites=9042003471385965946&as_sdt=2005&sciodt=0,5&hl=en",487,"2022-08-15 21:28:05","","","","",,,,,3,0.09,3,1,33,"… As a result, the maximum weekly benefit amount is not more than $181 and … less than full-time work if earnings for that week do not equal or exceed the weekly benefit amount plus $20 (…","https://www.bls.gov/OPUB/MLR/1989/01/art5full.pdf","https://scholar.google.com/scholar?q=related:ejXPKUCme30J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
1,"D Runner","Changes in unemployment insurance legislation in 1992",1993,"Monthly Lab. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/month116&section=10","https://scholar.google.com/scholar?cites=13649508329116553588&as_sdt=2005&sciodt=0,5&hl=en",522,"2022-08-15 21:28:05","","","","",,,,,1,0.03,1,1,29,"… and have earned wages in the base period equal to 40 times the weekly benefit amount, or 1-1/2 times his or her wages in the high quarter of the base period. The law was amended to …","","https://scholar.google.com/scholar?q=related:dFG604HLbL0J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
3,"D Runner","Changes in unemployment insurance legislation during 1987",1988,"Monthly Labor Review","JSTOR","https://www.jstor.org/stable/41843097","https://scholar.google.com/scholar?cites=6189024089196380239&as_sdt=2005&sciodt=0,5&hl=en",592,"2022-08-15 21:28:05","","","","",,,,,3,0.09,3,1,34,"… The requirement for computing the maximum weekly benefit amount as 66§ … weekly benefit amount will be computed as ¿ of the wages in the two highest quarters of the base period if …","","https://scholar.google.com/scholar?q=related:T8DiRp7U41UJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"D Schroeder, A Patnaik","… of this chapter is to examine the operation of a two-program safety net for workers in Texas that consists of the combina-tion of unemployment insurance (UI) and the …",2019,"… and Unemployment Insurance","books.google.com","https://books.google.com/books?hl=en&lr=&id=XHCrDwAAQBAJ&oi=fnd&pg=PA355&dq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&ots=n3PLr-A5Ft&sig=LKdNwpJJHrMJwEN1e2cWNBfPPqk","",704,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,2,3,"… The third period, jobless recovery, we define to refer to the period of time between when the recession … Finally, we illustrate the data by plotting income flows over time for joint safety-net …","","https://scholar.google.com/scholar?q=related:GXpKSCP6QDsJ:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
0,"D Skandalis, I Marinescu, MN Massenkoff","Racial inequality in the US unemployment insurance system",2022,"","nber.org","https://www.nber.org/papers/w30252","",105,"2022-08-15 21:28:05","","","","",,,,,0,0.00,0,3,1,"… alternative measures: 52×Weekly Benefit Amount over Base Period Earnings or 13 ×… of UI outcomes such as the weekly benefit amount and replacement rate, along with the key work …","https://www.nber.org/system/files/working_papers/w30252/w30252.pdf","https://scholar.google.com/scholar?q=related:K6pU5kd6dz8J:scholar.google.com/&scioq=duration+%22standard+error%22%7C%22standard+errors%22%7Cpbd%7C%22benefit+duration%22%7Cwba%7C%22weekly+benefit+amount%22%7C%22replacement+rate%22+%22unemployment+insurance%22&hl=en&as_sdt=0,5"
